Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Clean_Chrome OS,OpSys_Clean_Linux,OpSys_Clean_MacOS,OpSys_Clean_No OS,OpSys_Clean_Windows,Cpu_Brand_Intel,Cpu_Brand_Samsung,Gpu_Brand_ARM,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Cpu_Name_TE,Gpu_Name_TE,PPI,Is_High_RAM,Is_SSD,Cpu_Performance_Class_Num,Gpu_Performance_Class_Num,Gpu_Dedicated
15.6,549.0,6,2.23,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,100.45466986113651,0,0,1,0,0
15.6,1049.9,8,1.7,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,935.683023255814,141.21199808219862,0,1,1,0,1
12.5,1335.0,8,1.26,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,176.23257360658386,0,1,1,0,0
15.6,2639.0,32,2.06,0.0,1024.0,0.0,0.0,1024.0,3840,2160,1,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,282.42399616439724,1,1,1,1,1
17.3,1199.0,8,2.7,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,127.33567457123111,0,1,1,1,1
15.6,943.0,8,2.0,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,1,1,0,0
14.0,1334.0,8,2.0,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,157.3505121487356,0,1,1,0,0
15.6,449.0,4,1.85,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,492.6088888888889,1051.0203783783784,141.21199808219862,0,0,1,0,0
15.6,999.0,8,2.5,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,141.21199808219862,0,1,1,1,1
14.0,1268.0,8,1.48,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1258.8507142857145,1141.0898226950355,157.3505121487356,0,1,1,0,0
15.6,1049.0,8,1.9,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,944.0380555555556,935.683023255814,141.21199808219862,0,1,0,0,1
15.6,1144.0,8,1.84,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,1,1,0,0
15.6,274.99,4,2.0,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,1.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,0,0,0,0
15.6,1142.75,8,2.0,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,944.0380555555556,935.683023255814,141.21199808219862,0,1,0,0,1
15.6,274.9,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,299.4379310344828,397.84379310344826,100.45466986113651,0,0,0,0,0
15.6,899.0,12,2.2,2048.0,0.0,0.0,0.0,2048.0,1920,1080,0,3.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,658.7957142857142,864.4795121951221,141.21199808219862,0,0,2,0,1
15.6,716.0,8,2.1,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,592.0154054054054,1047.3028,141.21199808219862,0,0,1,0,1
13.9,2099.0,16,1.4,0.0,512.0,0.0,0.0,512.0,3840,2160,1,1.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,316.96506044349616,1,1,1,1,0
13.3,1579.0,8,1.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,165.6321180513006,0,1,1,1,0
15.6,1129.0,16,2.4,2048.0,256.0,0.0,0.0,2304.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,141.21199808219862,1,1,1,1,1
14.0,279.0,2,1.44,0.0,0.0,0.0,32.0,32.0,1366,768,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,299.4379310344828,316.1018918918919,111.93520355955211,0,0,0,0,0
15.6,1607.96,16,1.88,0.0,768.0,0.0,0.0,768.0,1920,1080,0,1.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1452.98,1205.7682352941176,141.21199808219862,1,1,1,1,0
11.6,375.0,4,1.5,0.0,0.0,0.0,32.0,32.0,1366,768,1,1.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,322.1912121212121,333.9823076923077,135.0942111925629,0,0,0,0,0
15.6,663.0,8,1.9,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,944.0380555555556,864.4795121951221,141.21199808219862,0,0,0,0,1
15.6,2027.42,16,2.06,0.0,512.0,0.0,0.0,512.0,3840,2160,1,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,282.42399616439724,1,1,1,1,1
15.6,1304.0,8,1.84,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,141.21199808219862,0,1,1,0,0
17.3,1409.0,8,2.7,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,127.33567457123111,0,1,1,1,1
15.6,1738.27,8,2.6,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,1762.351224489796,2291.9011111111117,141.21199808219862,0,1,1,2,1
15.6,1403.0,16,2.4,0.0,512.0,0.0,0.0,512.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1306.1403921568628,1403.6666666666667,141.21199808219862,1,1,1,1,1
15.6,970.9,8,2.02,2048.0,128.0,0.0,0.0,2176.0,1920,1080,0,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1206.54,864.4795121951221,141.21199808219862,0,1,1,0,1
15.6,321.99,4,2.2,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,1.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,0,0,0,0
15.6,999.0,8,2.65,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1093.729393939394,1204.2248484848485,141.21199808219862,0,0,1,1,1
15.6,557.37,8,2.36,2048.0,0.0,0.0,0.0,2048.0,1366,768,1,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,100.45466986113651,0,0,1,0,0
14.0,1427.0,8,1.36,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1258.8507142857145,1141.0898226950355,157.3505121487356,0,1,1,0,0
15.6,439.0,4,1.86,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,0,1,0,0
14.0,945.0,8,2.0,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,157.3505121487356,0,1,1,0,0
17.3,719.0,6,2.8,1024.0,128.0,0.0,0.0,1152.0,1600,900,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,919.3180829015544,619.0,106.11306214269258,0,1,1,0,1
15.6,639.0,8,1.86,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,0,1,0,0
15.6,499.0,8,2.2,0.0,256.0,0.0,0.0,256.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,492.6088888888889,612.5227777777777,100.45466986113651,0,1,1,0,1
15.6,389.0,8,2.04,2048.0,0.0,0.0,0.0,2048.0,1366,768,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,411.09,403.11,100.45466986113651,0,0,0,0,0
17.3,1085.0,8,2.8,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,944.0380555555556,864.4795121951221,127.33567457123111,0,1,0,0,1
15.6,809.0,8,2.4,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1093.729393939394,1204.2248484848485,141.21199808219862,0,1,1,1,1
15.6,899.0,8,2.33,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1340.9299999999998,815.7464285714286,141.21199808219862,0,1,1,0,1
14.0,1750.0,8,1.36,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,157.3505121487356,0,1,1,0,0
15.6,1099.0,12,2.26,2048.0,512.0,0.0,0.0,2560.0,1920,1080,1,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,1360.202,141.21199808219862,0,1,1,1,1
15.6,426.0,4,2.1,0.0,128.0,0.0,0.0,128.0,1366,768,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,445.8241666666667,444.08090909090913,100.45466986113651,0,1,2,0,1
17.3,2199.0,16,3.25,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1682.3333333333333,1698.2,127.33567457123111,1,1,2,1,1
17.3,489.0,4,2.6,0.0,128.0,0.0,0.0,128.0,1600,900,0,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,448.5,444.08090909090913,106.11306214269258,0,1,1,0,1
13.3,869.01,8,1.62,0.0,256.0,0.0,0.0,256.0,1920,1080,1,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,165.6321180513006,0,1,1,1,0
15.6,488.99,4,1.91,0.0,256.0,0.0,0.0,256.0,1920,1080,0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,445.8241666666667,444.08090909090913,141.21199808219862,0,1,2,0,1
11.6,553.0,4,1.59,0.0,128.0,0.0,0.0,128.0,1366,768,0,1.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,417.8,333.9823076923077,135.0942111925629,0,1,0,0,0
15.6,309.0,4,1.8,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,299.4379310344828,316.1018918918919,100.45466986113651,0,0,0,0,0
